Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Interpersonal Violence,Maternal Disorders,HIV/AIDS,Drug Use Disorders,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Alcohol Use Disorders,Self-harm,Exposure to Forces of Nature,Diarrheal Diseases,Environmental Heat and Cold Exposure,Neoplasms,Conflict and Terrorism,Diabetes Mellitus,Chronic Kidney Disease,Poisonings,Protein-Energy Malnutrition,Road Injuries,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases,"Fire, Heat, and Hot Substances",Acute Hepatitis,Population,Temperature_C,Precipitation_mm,Surface_Pressure_Pa,Dewpoint_K,Wind_Speed_ms,Meningitis_Rate_per_100k,Alzheimer's Disease and Other Dementias_Rate_per_100k,Parkinson's Disease_Rate_per_100k,Nutritional Deficiencies_Rate_per_100k,Malaria_Rate_per_100k,Drowning_Rate_per_100k,Interpersonal Violence_Rate_per_100k,Maternal Disorders_Rate_per_100k,HIV/AIDS_Rate_per_100k,Drug Use Disorders_Rate_per_100k,Tuberculosis_Rate_per_100k,Cardiovascular Diseases_Rate_per_100k,Lower Respiratory Infections_Rate_per_100k,Neonatal Disorders_Rate_per_100k,Alcohol Use Disorders_Rate_per_100k,Self-harm_Rate_per_100k,Exposure to Forces of Nature_Rate_per_100k,Diarrheal Diseases_Rate_per_100k,Environmental Heat and Cold Exposure_Rate_per_100k,Neoplasms_Rate_per_100k,Conflict and Terrorism_Rate_per_100k,Diabetes Mellitus_Rate_per_100k,Chronic Kidney Disease_Rate_per_100k,Poisonings_Rate_per_100k,Protein-Energy Malnutrition_Rate_per_100k,Road Injuries_Rate_per_100k,Chronic Respiratory Diseases_Rate_per_100k,Cirrhosis and Other Chronic Liver Diseases_Rate_per_100k,Digestive Diseases_Rate_per_100k,"Fire, Heat, and Hot Substances_Rate_per_100k",Acute Hepatitis_Rate_per_100k
France,FRA,1995,358,21778,4627,2962,0,916,989,105,5077,667,2348,165357,20099,1536,2868,14524,17,1347,562,154276,27,7981,7079,206,2785,10149,22259,12861,28538,965,37,57539175,11.326233,27.20356,97044.164,280.0,1.0424795,0.6221847984438429,37.84899592321232,8.041477827932013,5.147797131258834,0.0,1.5919588697613407,1.718828954360225,0.18248436825866898,8.823553691897738,1.15921022503364,4.080698063536712,287.38159697284505,34.93098397743798,2.669485615669672,4.9844301730082154,25.241932996084838,0.029545088194260695,2.3410137528040678,0.9767258567749713,268.1234133092802,0.04692455183794345,13.870549934023211,12.302922313363025,0.35801695105986486,4.840180624765648,17.638417651973633,38.68494812447346,22.3517281921404,49.59751334634186,1.6771182416153865,0.06430401548162622
France,FRA,1996,355,22325,4748,3031,0,902,911,116,3884,679,2332,166061,20662,1508,2881,14266,30,1402,541,155708,23,8394,7168,207,2854,9850,22504,12918,28618,948,36,57764431,10.2725525,30.546188,96846.445,279.1129,0.5078981,0.6145650426297802,38.64835092030942,8.21959104903154,5.247173645664406,0.0,1.5615145590198922,1.5770950812274078,0.20081561956353383,6.723860917110047,1.1754638421003403,4.037086420880698,287.47967758913785,35.76941665018738,2.6106030543259395,4.987498275539146,24.696858868046323,0.051935074025051854,2.42709912610409,0.9365625015851018,269.55688354309245,0.03981689008587309,14.531433712209509,12.409020353719056,0.3583520107728578,4.9407567089166,17.052015971558692,38.95823019532556,22.36324287518733,49.54259828163113,1.6411483391916386,0.062322088830062225
France,FRA,1997,344,22903,4805,3069,0,909,885,97,1702,695,2275,163930,20760,1529,2931,14039,23,1438,504,155859,4,8842,7189,209,2892,9629,22295,12839,28389,910,34,57989686,11.648987,23.25058,97076.336,280.26547,0.7287994,0.5932089371892788,39.49495432687806,8.285956230216525,5.292320430912491,0.0,1.567520127630972,1.526133457594511,0.1672711247306978,2.9350046834190477,1.1984889864725254,3.923111430539562,282.68820079487926,35.79946958153903,2.636675770239556,5.054347078202838,24.20947752674501,0.03966222545160876,2.4797513130179736,0.8691200707656875,268.7702085505343,0.006897778339410219,15.247539019266288,12.397032120505015,0.3604089182341839,4.987093739393588,16.604676907545247,38.44649201928771,22.14014402492195,48.95525731937918,1.5692445722158246,0.05863111588498685
France,FRA,1998,336,23639,4949,3119,0,934,782,94,1356,751,2242,164417,20812,1523,3048,13926,43,1539,469,158570,6,9807,7368,211,2941,9618,22302,13001,28593,927,30,58214942,10.903839,26.189804,97138.1,279.3992,1.3383405,0.5771714072995212,40.60641338438506,8.501253853349196,5.357731010021448,0.0,1.6043990905290262,1.343297739607814,0.16147057228022318,2.3292988937444963,1.2900468061962511,3.8512449260878765,282.4309264106112,35.75027181165962,2.6161668253487225,5.235769194788514,23.921693506110508,0.07386419795797443,2.643651178077271,0.8056350893555816,272.38711326037225,0.010306632273205735,16.846190450554772,12.656544431496641,0.36244990160773505,5.051967585916344,16.521531533948792,38.30975215950572,22.33275436399129,49.11625609796193,1.5923746862102859,0.051533161366028674
France,FRA,1999,330,24322,5064,3166,0,983,745,81,1297,816,2162,163565,20534,1538,3206,13639,101,1616,423,159827,14,10630,7571,209,2992,9362,21733,12909,28352,877,28,58440197,11.309204,31.721115,97011.77,280.43506,1.3140379,0.5646798213222998,41.6186139824272,8.665268530836746,5.41750398274667,0.0,1.6820614071509719,1.2748074754094343,0.13860322887001905,2.2193628128940084,1.3962991945424141,3.6995084051479155,279.88440901388475,35.13677409403668,2.631750197556658,5.485950021694828,23.338388130348022,0.1728262483440978,2.7652199735055647,0.7238168618767661,273.4881266741794,0.023956113631855142,18.189534850472867,12.955124021912521,0.3576305535041232,5.119763713322185,16.019795415816276,37.18844411150771,22.089247919544146,48.51455240645407,1.5006794039383542,0.047912227263710284
France,FRA,2000,314,24825,5148,3230,0,1088,717,74,1274,908,2017,161160,19722,1629,3400,13283,23,1755,347,160035,18,11308,7837,204,3072,8873,20090,12699,27799,825,27,58665453,11.667633,28.655052,97012.21,280.55826,1.5507804,0.5352383454705446,42.31621632581615,8.775181536568038,5.505795719330762,0.0,1.8545838212482566,1.2221843748483456,0.1261389731363704,2.1716358348072418,1.547759291997626,3.438139308325123,274.71022852239804,33.61774092156077,2.776761989718208,5.7955744414008015,22.641945677978487,0.03920535651535837,2.9915391601936494,0.5914895091664936,272.7925752145816,0.03068245292506307,19.275398759811843,13.35879908742885,0.3477344664840481,5.23647196587743,15.124744711338034,34.2450266258065,21.646470538631995,47.38563938132379,1.406279092398724,0.04602367938759461
France,FRA,2001,318,25339,5310,3273,0,1149,726,73,1225,957,1926,160172,18877,1651,3524,13200,29,1799,334,161674,14,11859,8120,204,3126,8543,19298,12663,27734,817,27,59043364,10.905182,28.039932,97035.664,280.0889,1.2033566,0.538587198385241,42.91591515686674,8.993390010772421,5.543383334323567,0.0,1.9460273300145972,1.2296047359361164,0.12363794176768111,2.0747462830877996,1.6208426064612442,3.262009258144573,271.2785809426441,31.971416804774197,2.796249888471802,5.968494613552168,22.356449744293027,0.049116442620037705,3.0469131128775113,0.5656859253480204,273.82247393627506,0.023711386092431997,20.085237690725076,13.752603933610558,0.3455087687754376,5.29441378035303,14.469026527689039,32.684452057982334,21.44694872060474,46.97225584910778,1.3837287455369245,0.045729101749690276
France,FRA,2002,303,25974,5539,3347,0,1173,730,83,1223,994,1836,160175,18770,1566,3627,13111,49,1887,319,164176,7,12362,8450,198,3201,8020,19039,12621,27811,856,24,59421276,11.652771,26.20697,96990.25,280.39093,1.2966079,0.5099183666133322,43.7116160211706,9.321577005515667,5.63266261734265,0.0,1.974040409364484,1.2285161967911964,0.13968060867625934,2.0581853543501825,1.672801506315684,3.0898023798748446,269.55833126168477,31.588012347631174,2.6354196769520737,6.103874309262561,22.064487474149832,0.08246204608598443,3.1756302237602574,0.5368447490087557,276.29160975944035,0.011780292297997774,20.80399619826407,14.220495702583028,0.3332139821433656,5.386959377984411,13.496849175706021,32.04071215165423,21.239867013289988,46.803101299945155,1.4405614581551565,0.040389573593135226
France,FRA,2003,303,26630,5747,3427,0,1201,694,72,1151,1041,1751,159153,18538,1542,3696,12971,26,1985,1974,165898,7,12664,8658,196,3283,7370,18900,12499,27729,897,23,59799187,12.00882,24.682999,97085.06,279.67178,0.63771707,0.5066958519017992,44.532378007078925,9.610498550757889,5.730847143456984,0.0,2.0083885086932702,1.160550895115012,0.12040297470933843,1.9247753318117853,1.7408263426725183,2.928133454389606,266.14575880437974,31.000421460579386,2.578630375024998,6.180686035079374,21.690930346594847,0.043478851978372215,3.3194431221949556,3.301048223281029,277.4251763656921,0.011705844763407905,21.177545440542527,14.478457708797947,0.3277636533754213,5.490041194038307,12.324582272330893,31.605780861201342,20.901621956833626,46.37019563493397,1.5000203932538414,0.038462061365483115
France,FRA,2004,290,27036,5756,3271,0,1151,665,69,1135,1050,1579,151611,17420,1494,3747,12515,25,1945,302,163565,8,12282,8576,185,3138,6732,18058,11901,26661,770,23,60177099,10.844727,28.116226,97096.12,279.8718,0.91431886,0.4819109010223308,44.92739006910253,9.565100504429434,5.435622611186359,0.0,1.9126877485403542,1.1050715488960343,0.11466155920876145,1.8860995608977429,1.74484981404637,2.6239217679802076,251.9413572927469,28.94788929589311,2.482672021128835,6.226621193554046,20.796948021705067,0.04154404319158024,3.2321265603049425,0.5018520417542893,271.80605698523283,0.013294093821305678,20.40975753915954,14.251268576439685,0.3074259196176938,5.214608301407151,11.186979950628727,30.00809327814224,19.776626320919856,44.30422942122883,1.2795565303006713,0.038220519736253816
France,FRA,2005,284,27698,5947,3298,0,1148,630,64,994,1100,1498,150426,17550,1450,3790,12448,30,1987,376,165087,6,12314,8796,184,3168,6401,18035,11805,26620,808,22,60555010,10.728424,25.351524,97181.97,279.51608,0.6879403,0.4689950509462388,45.74022859545396,9.820822422455219,5.446287598664421,0.0,1.8957968960784584,1.04037634540891,0.10568902556534959,1.6414826783118357,1.816530126904446,2.473783754638964,248.41214624520745,28.98191247924821,2.3945169854649517,6.258771982698045,20.556515472460497,0.04954173073375762,3.2813139655992134,0.6209230251964288,272.6231900547948,0.009908346146751524,20.335229075183044,14.525635451137733,0.30385594850038006,5.231606765484805,10.570553947559418,29.78283712611062,19.49467104373362,43.9600290710876,1.3343239477625386,0.03633060253808892
France,FRA,2006,262,28411,6122,3320,0,1153,624,70,982,1149,1413,148618,17122,1464,3828,12343,47,2035,518,166220,8,12206,8995,188,3194,6001,17837,11620,26523,744,21,60932921,11.564148,28.69606,97088.31,280.50656,1.0132668,0.4299810278256643,46.6266831357059,10.047113940262276,5.448614551073303,0.0,1.892244752225156,1.0240769517679942,0.11488042728166602,1.6116082798656575,1.8856801563804895,2.318943482128487,243.90427631066626,28.099752513095506,2.4026420791479866,6.282318223345964,20.25670162768005,0.07713400117483289,3.339738135974148,0.8501151618843285,272.7917803251218,0.013129191689333259,20.03186422000022,14.762134905694083,0.30853600469933157,5.241829781966303,9.84853491596111,29.273174020329666,19.070150928756558,43.52819389702326,1.221014827107993,0.0344641281844998
France,FRA,2007,258,29156,6335,3388,0,1144,596,74,850,1214,1333,147659,17219,1443,3870,12345,27,2093,316,168468,10,12146,9288,189,3260,5710,17916,11447,26521,729,20,61310833,11.077026,28.126717,97189.03,280.52103,0.9701201,0.420806548167434,47.554402009184905,10.332594893956179,5.525940252679327,0.0,1.8659019035021103,0.9720957469294211,0.12069645179996168,1.3863781625671274,1.9800742227723442,2.174167165531742,240.83672130176407,28.084759507345137,2.353580810099253,6.312098222511509,20.135104019871985,0.04403789457566169,3.413752346179997,0.515406469848485,274.7768897545398,0.016310331324319145,19.810528426518033,15.149035734027624,0.30826526202963184,5.317168011728041,9.313199186186232,29.22158960065018,18.670436266948126,43.25662970522681,1.1890231535428657,0.03262066264863829
France,FRA,2008,254,30069,6603,3519,0,1151,616,66,774,1324,1278,148533,17519,1463,3897,12531,17,2136,323,172168,11,12198,9694,196,3387,5478,18207,11389,26877,724,19,61688744,10.738312,33.186913,97040.32,280.1196,1.1212819,0.4117444829157163,48.743089987372734,10.703735514537303,5.704444233781126,0.0,1.8658185032912973,0.9985614231341782,0.10698872390723338,1.2546859440030098,2.1462586432299546,2.0716907447491555,240.7781231532287,28.399022032285178,2.371583379943673,6.317197834340735,20.31326817093245,0.027557701612469204,3.4625441555431897,0.5235963306369149,279.0914336009175,0.0178314539845389,19.773461427582316,15.714374084192732,0.3177240891790567,5.4904667859666585,8.88006408430037,29.514298426954518,18.462039039083045,43.56872624931381,1.1736338804369237,0.030799784155112638
France,FRA,2009,255,30913,6814,3614,0,1153,632,74,654,1430,1237,148591,17800,1459,3889,12767,26,2086,443,175675,11,12164,9978,206,3479,5323,18434,11363,27155,720,19,62066656,11.259094,26.036263,96934.23,279.95444,0.8294396,0.4108486205540057,49.806131008572464,10.97851960962743,5.822772214439908,0.0,1.8576802333285043,1.0182601105495355,0.11922665851371145,1.0537058738914498,2.3039746172244238,1.9930186024521765,239.40551912447162,28.678844885730594,2.350698577993311,6.2658442562138355,20.56982093573722,0.04189044758589862,3.360902833237866,0.7137487800212726,283.04247614049,0.017722881670957105,19.59828478595657,16.076264846619093,0.33190123856519677,5.605264121205434,8.576263557682244,29.700327338402122,18.307736766098692,43.751350161349116,1.1600431639171926,0.03061225015892591
France,FRA,2010,252,31793,6945,3694,0,1145,594,78,584,1501,1189,147786,17832,1462,3901,12735,71,1935,416,177632,17,11948,10261,214,3557,5106,18614,11203,27272,709,18,62444567,10.044067,30.874252,96782.82,278.9881,0.69776297,0.403557926824923,50.913957014066575,11.121864292853532,5.915646752743117,0.0,1.8336262945021302,0.951243684658747,0.12491078687438092,0.9352294812133135,2.403731937159561,1.9040887896620373,236.66750703868283,28.55652758389693,2.3412765437223704,6.247140764063589,20.394088087759503,0.1137008444625775,3.098748366691373,0.6661908633300315,284.4634986419235,0.02722414585723687,19.13377027660389,16.432174155359263,0.34270395373227586,5.696252165540678,8.17685227923832,29.808838293329824,17.940712119919095,43.673935636386105,1.1354070242812317,0.028825566201780214
France,FRA,2011,249,33094,7073,3742,0,1115,604,64,493,1544,1144,147571,18173,1401,3892,12492,21,1620,335,180034,26,11784,10473,218,3605,4862,18895,11024,27487,684,18,62717607,12.154327,22.787094,97193.625,280.5076,0.9920556,0.3970176987141744,52.76668161143329,11.277534871507454,5.966426620837112,0.0,1.7778101769731105,0.9630469478849856,0.10204470970966734,0.7860631544822811,2.4618286217457244,1.8240491860603036,235.29437275883308,28.97591421177788,2.2338224734881864,6.205593909219145,19.91785177645569,0.0334834203734846,2.5830067145259545,0.5341402773865399,287.0549573104727,0.041455663319552354,18.7889821752925,16.698660074833533,0.34758979244855437,5.747987164114855,7.75220904075629,30.12710609319007,17.577201247490198,43.82660837171291,1.0906028350220698,0.028700074605843937
France,FRA,2012,245,34915,7282,3864,0,1085,612,61,501,1576,1108,149170,18897,1412,3851,12090,12,1491,499,182809,12,11798,10870,224,3726,4580,19343,10884,27763,667,18,62990648,11.144592,26.849747,97084.32,279.72403,1.1171396,0.3889466258546824,55.428863027413215,11.560446242750192,6.134243927765277,0.0,1.7224779144993079,0.9715727960125129,0.096839772151574,0.7953561614416159,2.501958703457059,1.7589912712121962,236.81293134180805,29.999691382758915,2.24160259472168,6.113605943536253,19.193325332992288,0.019050446980637507,2.3670180373442102,0.7921810869448429,290.21609684028016,0.019050446980637507,18.729764456463442,17.25652988996081,0.3556083436385668,5.915163787487946,7.270920597609982,30.707732995539278,17.27875541143822,44.07479662695326,1.058887344673768,0.02857567047095626
France,FRA,2013,242,36797,7374,3895,0,1055,585,54,535,1606,1063,148281,19110,1432,3787,11738,28,1366,355,184080,9,11611,11044,223,3758,4335,19529,10661,27619,650,18,63263688,10.582428,31.900406,96960.336,279.6461,0.93782836,0.38252591281115317,58.164487659966966,11.655975541609273,6.156770373551412,0.0,1.6676232975858125,0.9247010702253083,0.08535702186695154,0.8456667907188719,2.538581057746744,1.6802687823068425,234.38563998987857,30.206901627360075,2.2635417650643443,5.986056329817509,18.55408745693106,0.0442591965236045,2.1592165161158485,0.5611433844957,290.97260343089704,0.014226170311158592,18.353340386984712,17.45709165738172,0.3524928865987073,5.940216447703776,6.852272033208054,30.869208889624016,16.851689076362415,43.65695531376546,1.0274456335836761,0.028452340622317183
France,FRA,2014,232,38572,7394,3887,0,1011,534,50,429,1630,1005,146793,19072,1391,3716,11327,19,1281,344,184299,4,11401,11089,220,3755,4191,19498,10410,27346,630,18,63536729,12.121429,27.506828,96860.664,280.77588,1.2865504,0.36514312847298136,60.70819289422343,11.637363327281138,6.1177212947175805,0.0,1.591205615888725,0.840458752605914,0.07869463975710805,0.6752000091159871,2.5654452560817225,1.5817622591178717,231.03644507730323,30.017283388951295,2.189284878042746,5.84858562674827,17.827483690575257,0.02990396310770106,2.016156670577108,0.5414191215289034,290.06686825190513,0.006295571180568645,17.94395175741578,17.452897205331425,0.3462564149312754,5.909967445758815,6.596184704440796,30.687761719681856,16.384223997429896,43.03967237595754,0.9915524609395614,0.0283300703125589
France,FRA,2015,232,40527,7630,4084,0,1013,551,47,490,1699,1001,151427,20301,1382,3664,11367,25,1321,389,188774,295,11781,11568,222,3943,4205,20374,10631,28107,649,18,63809769,12.067505,20.28656,97268.99,279.9954,1.004765,0.3635806924798615,63.51221863849719,11.957416739747169,6.400273914171355,0.0,1.5875312132849124,0.8635041446396711,0.07365643339031677,0.7679074970479833,2.662601709152089,1.5687253153980232,237.31005827649994,31.814877750145122,2.165812573306761,5.7420674881302265,17.81388677335597,0.03917895393101956,2.070215925715073,0.6096245231666644,295.8387139749715,0.46231165638603083,18.462690250453655,18.12888556296137,0.3479091109074537,6.179304614000404,6.58990005119749,31.9292802956237,16.66045836962676,44.04811432556667,1.017085644049268,0.028208846830334082
France,FRA,2016,227,41910,7549,4185,0,966,527,47,487,1669,991,152387,20634,1332,3700,10971,5,1378,351,187823,182,11772,11602,213,4043,4100,20421,10389,27947,643,18,63809769,11.289825,29.371262,97094.56,280.01636,1.069373,0.35574490169365763,65.67959836996118,11.830476929010667,6.558556888052674,0.0,1.5138747798945957,0.8258923488658922,0.07365643339031677,0.763206022576261,2.6155869644348657,1.5530537338256154,238.8145301074511,32.33674141650631,2.087454665444722,5.798485181790895,17.193292143088623,0.007835790786203911,2.159543940677798,0.5500725131915146,294.3483465674355,0.28522278461782236,18.44858582703849,18.182168940307555,0.33380468749228664,6.336020429724483,6.425348444687208,32.00293672901402,16.281206095574486,43.79736902040815,1.007682695105823,0.028208846830334082
France,FRA,2017,226,43470,7678,4383,0,957,531,46,479,1716,1006,157291,21518,1237,3731,11037,18,1451,359,191346,2,12106,11966,212,4236,4132,21022,10555,28598,656,18,63809769,11.47937,28.859138,97215.85,280.35538,1.2904283,0.3541777435364168,68.1243650952568,12.032640331294727,6.868854203186348,0.0,1.4997703564794287,0.8321609814948554,0.072089275233076,0.7506687573183347,2.6892433978251824,1.5765611061842268,246.4998737105599,33.722109227507154,1.9385746405068478,5.847067084665359,17.296724581466513,0.028208846830334082,2.273946486156375,0.5626097784494408,299.86944475539474,0.0031343163144815648,18.972016651556913,18.7526145095432,0.33223752933504586,6.638481954071954,6.475497505718912,32.94479878151573,16.541354349676457,44.817588980771895,1.0280557511499533,0.028208846830334082
France,FRA,2018,225,44853,7837,4571,0,949,536,46,468,1778,1029,161856,22322,1185,3728,11048,20,1529,370,193603,14,12434,12326,213,4422,4173,21512,10581,29128,669,19,63809769,12.317749,25.533676,96936.24,280.5256,0.7209929,0.352610585379176,70.29174482672082,12.28181847829601,7.163479936747617,0.0,1.4872330912215024,0.8399967722810594,0.072089275233076,0.7334300175886862,2.786407203574111,1.6126057438007648,253.65395069836407,34.98210438592874,1.857082416330327,5.842365610193636,17.313963321196166,0.031343163144815646,2.3961848224211564,0.5798485181790894,303.40652071628716,0.021940214201370954,19.486044527131888,19.31679144614988,0.33380468749228664,6.929973371318739,6.5397509901657855,33.71270627856371,16.582100461764718,45.64818280410951,1.0484288071940833,0.029776004987574864
France,FRA,2019,226,46008,7997,4734,0,944,538,46,457,1839,1053,166496,23096,1142,3748,11014,0,1607,1875,197313,0,12806,12700,213,4581,4237,22060,10722,29763,683,19,63809769,12.195374,26.780128,97001.24,279.83197,1.2956306,0.3541777435364168,72.10181249833391,12.532563783454538,7.418926716377864,0.0,1.4793973004352985,0.843131088595541,0.072089275233076,0.7161912778590376,2.8820038511657984,1.650217539574544,260.9255645479613,36.19508479963311,1.7896946155689735,5.8737087733384525,17.26067994384998,0.0,2.518423158685937,2.938421544826467,309.2206774796505,0.0,20.06902736162546,19.902908596957936,0.33380468749228664,7.179151518320023,6.640049112229195,34.57150894873166,16.803069761935667,46.643328233957405,1.0703690213954544,0.029776004987574864
Germany,DEU,1990,595,29984,5811,210,0,934,1040,108,1680,1139,1950,451910,19090,2670,5468,14918,64,557,205,202621,67,21676,9348,147,108,12388,39888,22263,42169,908,240,79370196,8.861725,21.48819,97968.664,277.88458,1.9404497,0.7496516702566792,37.77740450584247,7.3213879930446435,0.2645829424435338,0.0,1.1767641344869553,1.3103155244822629,0.13607122754238885,2.1166635395482705,1.435047483062786,2.456841608404243,569.3698929507494,24.051849386890765,3.3639831253535015,6.889235853720205,18.79546826367923,0.0806348015066008,0.701774756862135,0.25828334857583063,255.28600181357746,0.08441455782722271,27.30999933526686,11.777720695057878,0.1852080597104737,0.13607122754238885,15.607873766621415,50.25564003898894,28.04957165533521,53.12951476143514,1.1440062463748988,0.30238050564975294
Germany,DEU,1991,566,30640,5837,180,0,901,1110,96,1990,1338,1770,440461,18259,2345,5743,15128,5,567,204,203710,32,22156,8997,145,93,12243,39376,23277,43220,900,235,79588344,7.5743713,18.334389,98071.07,276.60983,1.0254501,0.71115941299143,38.49809967147953,7.333988504648369,0.22616377091600248,0.0,1.1320753199739901,1.3946765873153486,0.12062067782186797,2.500366134015805,1.681150697142285,2.2239437473406913,553.424003896852,22.941801628640494,2.946411348877921,7.215880757614457,19.00780848009603,0.006282326969888958,0.7124158783854078,0.25631894037146946,255.9545654072159,0.04020689260728933,27.838247268971948,11.304419149618191,0.18218748212677977,0.11685128163993462,15.382905818470103,49.47458135326952,29.246744975621056,54.30443432772015,1.1308188545800124,0.295269367584781
Germany,DEU,1992,524,31442,5842,164,0,858,1157,82,2147,1445,1612,426722,17614,2115,5980,14939,1,572,204,203503,41,22421,8764,140,87,11731,38572,23676,43420,865,222,79806492,8.506592,25.741577,97993.93,277.91248,1.3434654,0.6565881883393646,39.39779736214943,7.3202064814476495,0.20549706657949582,0.0,1.0751005068610207,1.4497567441004675,0.10274853328974791,2.6902573289401066,1.8106296415083625,2.0198858007691904,534.6958490544854,22.07088616299536,2.6501603403392293,7.4931247447889335,18.71902852214078,0.0012530308937774134,0.7167336712406805,0.25561830233059235,254.995545976385,0.051374266644873955,28.09420566938339,10.981562753065251,0.17542432512883788,0.10901368775863497,14.699305414902838,48.33190763478239,29.666759441074042,54.4066014078153,1.0838717231174628,0.2781728584185858
Germany,DEU,1993,500,32298,5947,153,0,818,1167,70,2436,1476,1489,421118,17486,1974,6198,14786,11,554,211,206180,24,23254,8820,137,82,11215,38451,24280,44078,841,206,80024640,7.5646057,25.933266,97963.03,277.3309,1.2597735,0.6248075592717443,40.360069098717595,7.431461109978128,0.19119111313715376,0.0,1.0221851669685735,1.4583008433402511,0.0874730582980442,3.0440624287719382,1.8444319149701893,1.8606769115112545,526.2354194907969,21.85076996285144,2.4667402440048467,7.745114504732543,18.476809142784024,0.013745766303978375,0.6922867756730926,0.26366879001267607,257.6456451412965,0.029990762845043727,29.058549966610283,11.021605345553569,0.17119727124045794,0.10246843972056606,14.014433554465224,48.04895092311568,30.340655078235905,55.08053519515988,1.050926314695074,0.2574207144199587
Germany,DEU,1994,476,33246,6102,151,0,802,1179,66,2507,1493,1398,414617,17566,1868,6387,14716,13,523,211,209315,22,23467,9130,133,82,10761,38081,24691,44587,811,184,80242788,8.98468,25.799751,97855.63,278.46463,1.5021685,0.5931997278060678,41.43176082067338,7.60442172074081,0.18817890524940387,0.0,0.9994667682782907,1.4692909224440207,0.08225038242689174,3.1242683143063275,1.860603347929536,1.7422126459514342,516.7031334953117,21.891063904708794,2.3279350662641485,7.959593826675114,18.339342845365742,0.01620083290226656,0.6517719698373391,0.2629519801829418,260.8521029952249,0.027416794142297248,29.244995824422254,11.377969569053358,0.16574698276934244,0.1021898690758352,13.410550989330034,47.45722444240098,30.770366553066427,55.56511820102761,1.0106827295183214,0.2293040964628497
Germany,DEU,1995,451,33953,6345,160,0,766,1158,62,2271,1499,1342,409254,17684,1830,6497,14724,6,500,225,213267,24,23504,9868,131,88,10328,37814,24919,44911,793,137,80460936,8.234131,22.680283,97855.0,277.7954,1.3119295,0.560520449327112,42.19811710865506,7.885814303726221,0.19885426140207962,0.0,0.9520147764624562,1.4392077168975514,0.07705602629330587,2.822487672775768,1.8630158615107335,1.667890117509943,508.63688684904184,21.978367241464852,2.274395614786286,8.074725852058197,18.299563405526378,0.007457034802577986,0.6214195668814989,0.2796388050966745,265.0565735402333,0.029828139210311945,29.211690999965498,12.264336571973262,0.1628119265229527,0.1093698437711438,12.83604257350424,46.996719004114,30.97030837424014,55.817148336429995,0.9855714330740571,0.17026896132553068
Germany,DEU,1996,436,34322,6556,158,0,715,1101,70,1797,1500,1273,401330,17637,1815,6553,14486,1,497,232,216937,15,23133,10421,127,87,9837,37048,24844,44831,887,125,80679085,6.337982,19.577026,97890.695,276.29587,0.31741172,0.5404126732473479,42.54138479631989,8.126021756444064,0.1958376201217453,0.0,0.8862272049813157,1.3646659478103897,0.08676350258558337,2.227343059232761,1.859217912548215,1.5778562684492516,497.4399498953167,21.860684215741912,2.24965367418334,8.122303320618968,17.955087120782295,0.0012394786083654767,0.6160208683576419,0.28755903714079056,268.8887708629814,0.01859217912548215,28.67285864731857,12.916606577776632,0.15741378326241554,0.10783463892779646,12.192751070491195,45.920203482724176,30.793606546231903,55.56706549163269,1.099417525620178,0.1549348260456846
Germany,DEU,1997,410,34603,6704,159,0,701,1032,66,1019,1459,1163,389043,17471,1794,6544,14105,0,511,221,219700,16,22080,11004,122,88,9318,35630,24382,44163,739,111,80897233,8.247284,22.277832,98026.5,277.584,1.094015,0.5068158511676166,42.774021702324475,8.287057234701711,0.19654565935524643,0.0,0.8665314918743883,1.2756925814755617,0.08158499067576266,1.2596228105848812,1.8035227484232987,1.437626426604727,480.91014435561726,21.596535940852267,2.2176283829139125,8.089275439124105,17.43570141638837,0.0,0.6316656096259806,0.27318610514156894,271.5791280525009,0.019778179557760647,27.293887789709693,13.602442990849886,0.15080861912792495,0.10877998756768355,11.518317319950857,44.04353360268824,30.139473373582504,54.59148398808646,0.91350466832407,0.1372111206819645
Germany,DEU,1998,383,34797,6874,155,0,659,1040,55,763,1441,1014,378220,17390,1706,6462,13526,3,544,202,224417,9,20652,12092,116,82,8717,34386,23791,43501,706,98,81115381,8.46698,29.087067,97877.85,278.16644,2.0226674,0.47216692479074956,42.89815269437001,8.474348409951991,0.19108583118163494,0.0,0.8124229854754673,1.2821242866380669,0.06780464977412853,0.9406354141392741,1.7764818240821674,1.250071179472115,466.2740843194708,21.438597446765367,2.1031769548120596,7.966429942553065,16.675012597179318,0.003698435442225193,0.6706496268568349,0.24902798644316296,276.6639288792837,0.011095306326675578,25.460029584278224,14.907160455795678,0.14300617043270744,0.10109056875415527,10.746420583292336,42.39146703878516,29.329825868659857,53.62854672407938,0.8703651407369954,0.12081555777935629
